Series Name,Series Code,Country Name,Country Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,South Africa,ZAF,15.40685223,13.34880925,13.76621742,12.17800662,11.47028661,10.34734339,12.80667306,10.99342483,9.224035339,9.871154478,9.808291945,10.12899887,11.13396085,11.97198525,12.72476379,13.16621552,14.6408223,14.48908701,15.13439261,15.40544421,16.89794585,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.3544214,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Sudan,SDN,..,..,10.15873016,35.44303797,90.07352941,9.854014599,22.60273973,3.92676099,7.839912281,..,2.65927671,3.009924675,6.308731397,7.372874704,7.224705414,30.95231393,6.323692991,4.195235285,9.080052244,8.451705255,5.681925772,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Swaziland,SWZ,48.54786877,38.91002585,32.2424208,21.74894546,42.15346435,84.6279425,69.65815409,41.65872678,11.24333721,20.17296398,15.5786427,53.63147957,76.0346733,49.65085817,49.1239772,28.96313975,47.0109099,42.53048183,48.00608892,54.54752068,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Tanzania,TZA,10.42883593,6.108636416,8.53927458,6.227702051,7.662835249,19.84379981,12.4048071,9.08515482,9.417912175,10.3508624,10.10368713,10.29883452,14.77754809,13.88608158,14.90974128,12.4898056,13.55802524,12.4026098,12.6112575,11.77139684,10.27878388,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Togo,TGO,..,60.85691216,51.40351556,52.8431001,45.26703062,37.34312477,33.97022757,31.87100477,34.07506897,35.83031466,23.81582344,22.87123053,19.82318879,31.43355237,30.66069214,23.21626734,20.29166052,13.4500131,13.06678052,15.99239634,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Uganda,UGA,..,..,..,..,..,..,..,4.49216661,16.59037424,15.71632952,13.35040316,15.61893802,10.82356271,14.18030016,10.72594314,13.01360477,11.49381174,12.83251953,15.98649729,28.19182938,18.18957856,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Zambia,ZMB,..,..,9.830205541,..,..,..,..,..,..,..,2.729913992,4.303874271,3.964806908,4.373221405,4.180215004,4.747587458,4.567581665,3.248892535,4.491918607,4.236308472,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,29.23813323,42.04368175,39.509323,43.00135705,43.7081253,56.6529034,60.20678405,57.86179408,59.23770531,49.55884382,50.66597149,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Djibouti,DJI,4.430314131,4.023309373,4.010979585,5.445281485,4.865323159,5.138917903,4.848091083,5.364141562,5.607281642,5.792118487,5.120072497,5.352547607,5.616069204,4.918219207,4.831128894,4.734531072,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,"Egypt, Arab Rep.",EGY,26.11175786,32.56390896,27.94592693,31.48261884,24.87755038,24.97194736,22.01873417,23.56387202,21.88837713,22.66599045,13.21896385,11.6799405,10.23847488,14.52398251,13.00755583,8.768009409,7.044034358,7.27897532,7.090326643,10.46918384,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Tunisia,TUN,8.849557522,9.094457455,10.34602076,4.862719153,5.206139031,6.7233809,6.702943359,7.072368421,6.445366528,6.372662203,5.129326627,4.991135714,5.661673317,5.806379781,7.292216267,8.224479923,10.75581395,9.562124805,10.52852883,10.10278234,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Morocco,MAR,9.942960318,8.567608223,8.852502224,..,..,6.945866016,10.31421015,11.65941787,13.1211022,15.54244251,16.99945447,15.094991,17.1707734,18.21324149,19.06469088,20.14604791,20.10682341,21.79598597,22.68236024,17.44732376,19.21306644,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Sub-Saharan Africa,SSF,..,..,..,..,..,0.630957836,0.654596031,0.678223301,0.637451705,..,..,0.699571252,0.593849725,0.545229545,0.558238353,0.521837053,0.430204869,0.499558852,0.539644408,0.761318664,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Benin,BEN,..,..,..,..,..,0.01383439,0.008746831,0.124385374,0.038911219,0.013985671,0.013259055,0.08037959,0.072727102,0.004327373,0.086555298,0.02819673,0.012262212,0.009026407,0.027019641,0.170110514,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Botswana,BWA,..,..,..,..,..,0.68189533,0.176507878,0.184224427,0.111619175,0.156868025,0.17382673,0.216908377,0.163464053,0.200959143,0.360568472,0.267262234,0.143115966,0.190512261,0.102722715,0.113779221,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Burkina Faso,BFA,..,..,..,..,..,..,0.859164146,0.132495473,0.160052614,0.384154472,0.178604468,..,0.046894664,0.025497651,0.031133501,0.006692085,0.035077793,..,0.038201373,0.033834092,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Burundi,BDI,..,..,..,..,..,..,..,..,0.724265132,0.283084707,0.107248005,0.274154743,0.50299756,0.347862875,0.78124825,0.414245627,0.179258383,0.151649513,0.044976687,0.573643192,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Cabo Verde,CPV,..,..,..,..,..,1.690041939,..,..,..,..,0.547057174,1.36142845,0.325210643,..,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Cameroon,CMR,..,..,..,..,..,0.003554656,0.019450112,0.02071594,0.027143819,0.031698235,0.035067627,0.017419822,0.016976135,0.064375663,0.105745919,0.021459673,0.043136585,0.022488566,..,0.028774268,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Central African Republic,CAF,..,..,..,..,..,0.023627315,0.070535983,0.048034644,0.047891688,..,..,0.007251673,0.004377257,0.002964084,0.008437659,0.186131271,..,0.001212143,0.020639041,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,0.547333419,0.965227086,0.08536631,0.039145141,0.079746185,0.018402948,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,"Congo, Dem. Rep.",ZAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,0.029618356,0.02640337,0.007041723,0.007922158,0.003608114,0.065777607,0.011417826,0.008997921,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Cote d'Ivoire,CIV,..,..,..,..,..,..,0.061058152,..,0.341053308,0.791509007,0.629266933,0.577570943,0.417734977,0.291056778,0.421629182,0.209738845,0.054383265,0.061637216,0.080650601,0.17496062,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Eritrea,ERI,..,..,..,..,..,..,..,..,0.229550125,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Ethiopia,ETH,..,..,..,..,..,..,0.009617787,0.002143133,0.004804864,0.028237152,5.80E-05,0.056208536,0.234821899,0.436534423,0.390724258,0.151133782,0.127456023,0.161870254,0.084207175,0.177530922,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Gabon,GAB,..,..,..,..,..,0.032623345,0.109023257,0.106117398,0.407341036,0.04266163,0.026177924,0.022477969,0.020620944,0.021116002,0.021122082,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,"Gambia, The",GMB,..,..,..,..,..,..,..,0.109729568,0.719292077,0.066880969,0.338356283,0.207111256,0.174355509,0.670991293,0.368353764,0.119140581,0.109698626,0.067385305,0.103878241,0.139622627,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Ghana,GHA,..,..,..,..,..,..,..,..,0.021976758,..,0.016733102,0.003379558,0.020389938,0.040048284,0.032419805,0.018463864,0.049383416,0.059765567,0.189944133,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Guinea,GIN,..,..,..,..,..,0.04857814,0.011802666,..,..,0.029192377,0.017837548,0.003299715,0.020327712,0.027508658,..,..,..,..,0.039311288,0.042088799,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Kenya,KEN,..,..,..,..,..,0.044388196,0.141837364,0.735501865,0.215965116,0.116047026,0.231791755,0.343690648,0.706948464,1.104653498,1.137842202,1.354993646,..,..,0.75047476,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,20.94447766,5.849801997,1.228944005,0.557525795,2.521611034,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Madagascar,MDG,..,..,..,..,..,0.558743961,0.201669931,0.122057481,0.120900502,0.150104246,0.347251625,0.298698196,0.377290513,0.177945231,0.877810497,0.236735388,0.243014071,0.129997499,0.109883589,0.064470162,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Malawi,MWI,..,..,..,..,..,0.149253466,0.469935819,0.026768043,0.008319161,0.109718674,0.153136771,0.223341847,0.35134094,0.164147466,0.238669235,0.363435535,0.243426156,0.083651846,0.060234399,0.628593232,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Mali,MLI,..,..,..,..,..,0.095536872,0.03349098,0.064838067,0.07924922,0.123806071,0.177972972,0.145290521,0.170717595,0.151036801,..,0.102938228,0.087832175,0.049519563,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Mauritius,MUS,..,..,..,..,..,0.12976132,0.192272898,0.796053292,3.015204242,2.247046295,13.28510855,13.7195828,4.485512143,3.82386629,0.768919963,1.124192757,0.548654764,0.756034136,2.841946448,11.76441791,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Mozambique,MOZ,..,..,..,..,..,..,0.016639654,0.139758975,0.175928244,0.399179244,0.107071215,0.061345622,0.08331221,0.115359158,0.237307912,0.114164483,0.018867307,0.006183809,0.108762641,0.034702117,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Namibia,NAM,..,..,..,..,..,0.410787208,0.378529246,0.730151851,2.233056904,0.716102138,0.540496616,0.442769088,0.445627805,0.541116305,0.699720327,0.522873059,0.626738158,0.646578392,0.641573126,0.867580007,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Niger,NER,..,..,..,..,..,0.09786865,0.049090037,0.164704899,0.171416045,0.127532496,0.181983784,0.227520813,0.21214406,0.067053494,0.154126384,0.332433694,0.272109307,0.194295954,0.448883963,0.404599687,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Nigeria,NGA,..,..,..,..,..,0.000303317,0.000293222,5.28E-06,0.001055983,..,..,0.000875217,0.000835636,0.001738659,0.01041388,0.004787202,0.016838207,0.003571777,0.01191469,0.001705623,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Rwanda,RWA,..,..,..,..,..,..,0.035048581,0.524656168,2.539347052,0.73780705,1.203760261,0.401948069,0.707150105,0.441454967,0.886767065,0.602310315,0.48580695,0.231438385,0.477914534,1.124183162,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Sao Tome and Principe,STP,..,..,..,..,..,..,..,0.002023982,..,0.00281446,0.007171365,0.067321242,0.119750228,0.006207716,0.415601728,0.735040964,0.095140697,0.202095202,1.54429253,0.110303945,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Senegal,SEN,..,..,..,..,..,0.195479394,0.201930056,0.254916168,0.226906889,0.416817986,0.392141276,1.551826206,0.471064681,0.468298771,0.258562993,0.382375653,0.442567647,0.309011026,0.3439151,0.364051013,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Seychelles,SYC,..,..,..,..,..,..,0.012926263,0.735340152,..,..,0.005603967,0.00112756,..,0.046490809,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.007704114,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,South Africa,ZAF,..,..,..,..,..,1.585895798,1.700137875,1.683466096,1.459146695,1.434304669,1.249876177,1.415565056,1.322100162,1.087874497,1.25712394,1.197799956,1.00958443,1.180481316,1.216631731,1.590250619,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Sudan,SDN,..,..,..,..,..,0.01796096,..,0.039468514,..,0.033134988,0.001745678,0.004961098,..,0.008157701,0.025233712,0.006115963,0.007280853,0.006058694,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Swaziland,SWZ,..,..,..,..,..,0.342733645,0.356800953,0.363751906,0.368996342,0.15146614,0.198541565,0.130435989,0.062706448,..,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Tanzania,TZA,..,..,..,..,..,0.09297845,0.02535236,0.025475662,0.017063011,0.086451797,0.257841536,0.222695676,0.236078823,0.217995546,0.418521056,0.350611385,0.15203262,0.142128128,0.165252788,0.39605713,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Togo,TGO,..,..,..,..,..,0.037345398,0.046974783,0.023083557,0.02180824,0.033110352,0.070510997,..,0.090909191,0.12036871,0.176426179,0.211509201,0.070505008,0.035589144,0.029522582,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Uganda,UGA,..,..,..,..,..,0.123093611,0.496692129,0.479900936,0.408487129,0.989471991,2.019450933,5.74070481,6.769372121,4.492040493,4.230462799,5.652958403,6.352075067,6.546481485,2.318665827,0.666678119,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Zambia,ZMB,..,..,..,..,..,0.010409677,0.003247786,0.009959439,0.019941768,0.02993723,0.03893903,0.052643502,0.080154642,0.093384063,0.084130128,0.03567976,0.040091852,0.117843634,0.232843815,0.099411378,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Zimbabwe,ZWE,..,..,..,..,..,0.209156705,0.067699451,0.511481515,..,0.106562238,0.084495694,0.181764587,0.320158632,0.211461882,0.587955289,0.039691693,0.032962234,0.040824983,0.042656052,0.060834802,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Algeria,DZA,..,..,..,..,..,0.006492008,0.001154551,0.006903652,0.00281931,0.00586092,0.00545286,0.00542578,0.002057793,0.003803644,0.001195517,0.001798993,0.00304572,0.001186158,0.000821854,0.001945789,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.147955438,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,0.338879132,0.166407143,0.13505481,0.226806643,0.239719457,0.423876817,2.838077426,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Tunisia,TUN,..,..,..,..,..,1.397627441,1.324698966,1.250975426,1.401048839,1.562167117,1.97792384,3.419546001,3.143305514,3.862616855,4.663502417,6.526179041,7.376833321,6.702142238,5.845752383,..,..,..
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,Morocco,MAR,..,..,..,..,..,..,..,6.716237065,7.373189431,6.902482174,6.039627642,6.035926571,5.129496653,3.239594446,4.121368647,3.772115394,3.258272014,3.0779025,2.86726671,2.709856797,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Sub-Saharan Africa,SSF,4.65062411,4.844323726,5.603068655,6.766631366,8.783425648,3.799852161,3.54846263,3.628587102,3.432525243,..,..,7.43170015,4.613904799,3.647050801,5.198885318,2.702182153,4.271289725,4.285385838,4.099318903,4.058104241,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Benin,BEN,..,..,..,0.2252066,1.284970034,0.104314164,0.138567304,1.710395107,0.120940187,0.058654477,0.099451407,0.165676721,0.844632449,0.395744079,1.051061652,0.73112242,0.427288091,3.104582663,1.229335186,4.123387049,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Botswana,BWA,..,..,..,..,..,0.510234321,0.253829474,0.512387789,0.449420996,0.416845086,0.439827419,0.421133506,0.43012044,0.566611135,0.924868482,0.399678758,0.868128661,1.174459251,0.375552003,0.233371585,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Burkina Faso,BFA,1.930869669,6.143943375,6.296766785,3.396849025,4.334705109,3.175585167,6.979166712,2.089186652,4.994862305,11.36530693,22.4762717,..,5.669520092,0.676025452,0.513097166,7.80400791,5.901046167,..,13.67876877,10.64978246,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Burundi,BDI,0.196872991,..,..,1.488598773,0.331964263,0.029389169,2.413168476,22.34362413,12.08864189,5.874200279,4.192780562,3.138245956,2.164699349,7.515000867,11.53697767,8.495674857,0.000246442,2.747348904,0.284705615,1.283471453,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Cabo Verde,CPV,..,..,0,3.555472843,5.910202678,0.815744885,0.927467757,0.029811443,..,..,0.003011483,0,0,..,0,0,0.601738941,0,..,0.002948806,0,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Cameroon,CMR,2.628889245,1.758722564,1.034814543,..,..,1.388853815,1.376443863,1.058652046,2.859435319,2.062836394,2.207316996,2.735688879,2.929124529,1.965343603,2.516908119,4.868796738,5.903446539,3.740232193,..,4.915212246,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Central African Republic,CAF,0.456537282,0.330858669,0.370790448,0.298927225,0.157223779,0.082664695,1.300085688,0.047032434,0.113157249,0.235889745,0.045998672,0.252900305,0.749160201,0.05823288,41.83742404,17.10639885,0.032534632,1.413306999,0.038264507,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Comoros,COM,0.782331006,0.09143771,4.732323008,1.147054849,..,0.498572589,2.194016127,1.323836609,25.2062661,0.076382011,0.074790752,0.626740546,..,1.687783133,9.280632112,0.256841705,5.174729654,0.321442286,0.118484821,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,"Congo, Dem. Rep.",ZAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,"Congo, Rep.",COG,12.76702264,..,..,..,..,..,..,..,..,..,..,..,2.221095533,4.329715111,3.682613553,3.736884669,2.560300763,2.823095422,1.567650582,1.98498516,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Cote d'Ivoire,CIV,2.797256252,1.92022919,5.994908591,4.462945119,7.647873459,2.865012369,3.261764964,2.399809007,3.812376911,13.20956002,11.55255384,14.1789014,12.719222,11.85987579,8.22725181,2.171582839,15.08146787,8.523173101,1.344313187,3.72122193,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Eritrea,ERI,..,..,..,..,..,0,0,..,18.21388577,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Ethiopia,ETH,0.317521354,..,0.336564552,0.212903749,0.190136731,0.132223949,0.133010542,0.126402978,0.213182419,16.32191221,1.452236455,0.425913751,2.525616499,2.624200245,3.089190464,2.737154038,2.014438186,2.446001195,2.365517374,8.096429641,4.003317802,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Gabon,GAB,..,27.25823579,25.36491752,39.76999517,39.85282717,5.194285574,2.631713436,4.422446961,4.780240394,13.79811827,10.90253944,32.05559688,18.21266104,17.40172346,2.997716664,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,"Gambia, The",GMB,6.171168816,4.338858457,4.829631045,18.70255222,2.143313688,0.383308377,64.3652799,4.096306594,1.077462047,1.659615745,0.260920464,0.337458313,2.423593969,2.495695566,0,0.645751081,4.241566646,0.179299499,7.321194574,0,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Ghana,GHA,..,0.362712802,0.490899876,0.573909485,13.58430801,1.924122616,2.615082671,..,3.68325376,..,0.196765174,0.179617761,1.05180921,1.429704729,3.662918163,2.004343656,1.652005081,7.385351786,4.882632009,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Guinea,GIN,0.095979872,0.06565532,0.05538559,0.073853508,0.009344599,0.095429159,0.32689618,0.000958389,..,0.282864928,0.218509471,0.127097791,0.25122967,0.117730555,..,..,..,..,2.175501746,4.862383892,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,3.933057458,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Kenya,KEN,3.585291915,4.038602355,4.430175279,4.498277546,3.278857645,3.879526519,4.93879824,10.56918344,3.598178387,3.204365705,2.899397841,3.241746809,5.509385141,4.150339903,5.310636166,5.699216154,..,..,3.75860415,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Lesotho,LSO,..,..,..,..,..,0.282669626,0.517349169,0.618586403,0.075378267,0.046852428,..,..,..,0.216686282,0.311861242,0.713354334,0.023357156,0.003423032,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Madagascar,MDG,1.213205481,2.224000568,0.858761822,18.28430704,3.306115321,0.572268431,0.905969808,1.036023796,0.647063829,0.565536745,0.782423602,1.168312073,1.064690813,0.66280763,1.650341148,1.037518794,9.685289308,0.373111205,0.29893963,0.571462588,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Malawi,MWI,1.552205483,0.83793734,0.82035449,0.359078335,0.793646013,2.026180121,2.871106853,0.16005167,0.363543204,0.956038501,3.096584097,1.814129386,1.376509936,1.877728848,2.814159984,1.290919694,3.183313758,1.661954447,5.965101298,2.524308529,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Mali,MLI,..,2.553684447,6.801520662,5.206887416,3.852016614,14.80774804,6.490053111,9.470103659,4.30057245,4.155231912,5.141066536,7.04840914,7.943730463,1.470042334,..,2.397024089,3.02189618,1.247504414,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Mauritius,MUS,0.963399807,0.589613266,0.770306869,1.210008821,1.153749648,1.051924855,1.243474047,2.305751429,5.278176301,4.513230758,1.806959664,24.1514873,8.247408811,7.244789144,1.859425045,0.691355554,0.796340122,0.926069514,0.560520442,0.023269413,0.05962622,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Mozambique,MOZ,3.83632821,5.928664521,11.07442191,..,2.195762645,9.021072265,2.006745879,3.52224411,6.890879821,11.28154074,8.367006719,2.307831285,10.57277155,3.791649384,9.515814299,1.267976358,26.48074033,24.73600423,13.35482884,5.634880241,11.61205432,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Namibia,NAM,..,..,..,..,..,1.819505295,0.841779563,1.362940894,2.629023676,5.418383019,11.51248179,6.499242537,5.186931192,0.917140614,1.41742074,1.168325137,1.605373403,5.294463569,1.717092796,2.680863622,..,..
